	Plate	Well	Well Number	Original Gene Target	Frames	Plate_Map_Name	Gene_Replicate	Site	DNA
2164	LT0133_38	A4	4	ENSG00000149503	41	LT0133_38_4	1	1	LT0133_38/LT0133_38_4_41.tif
2165	LT0133_38	C1	49	ENSG00000149503	59	LT0133_38_49	1	1	LT0133_38/LT0133_38_49_59.tif
2166	LT0133_38	C4	52	ENSG00000149503	49	LT0133_38_52	1	1	LT0133_38/LT0133_38_52_49.tif
2167	LT0133_38	N21	333	COPB	56	LT0133_38_333	1	1	LT0133_38/LT0133_38_333_56.tif
2168	LT0133_38	N24	336	COPB	48	LT0133_38_336	1	1	LT0133_38/LT0133_38_336_48.tif
2169	LT0133_38	P21	381	COPB	48	LT0133_38_381	1	1	LT0133_38/LT0133_38_381_48.tif
2170	LT0133_38	P24	384	COPB	36	LT0133_38_384	1	1	LT0133_38/LT0133_38_384_36.tif
2171	LT0134_01	A4	4	ENSG00000149503	51	LT0134_01_4	1	1	LT0134_01/LT0134_01_4_51.tif
2172	LT0134_01	C1	49	ENSG00000149503	39	LT0134_01_49	1	1	LT0134_01/LT0134_01_49_39.tif
2173	LT0134_01	C4	52	ENSG00000149503	51	LT0134_01_52	1	1	LT0134_01/LT0134_01_52_51.tif
2174	LT0134_01	N21	333	COPB	45	LT0134_01_333	1	1	LT0134_01/LT0134_01_333_45.tif
2175	LT0134_01	N24	336	COPB	54	LT0134_01_336	1	1	LT0134_01/LT0134_01_336_54.tif
2176	LT0134_01	P21	381	COPB	49	LT0134_01_381	1	1	LT0134_01/LT0134_01_381_49.tif
2177	LT0134_01	P24	384	COPB	46	LT0134_01_384	1	1	LT0134_01/LT0134_01_384_46.tif
2178	LT0134_03	A4	4	ENSG00000149503	50	LT0134_03_4	1	1	LT0134_03/LT0134_03_4_50.tif
2179	LT0134_03	C1	49	ENSG00000149503	31	LT0134_03_49	1	1	LT0134_03/LT0134_03_49_31.tif
2180	LT0134_03	C4	52	ENSG00000149503	36	LT0134_03_52	1	1	LT0134_03/LT0134_03_52_36.tif
2181	LT0134_03	N21	333	COPB	61	LT0134_03_333	1	1	LT0134_03/LT0134_03_333_61.tif
2182	LT0134_03	N24	336	COPB	39	LT0134_03_336	1	1	LT0134_03/LT0134_03_336_39.tif
2183	LT0134_03	P21	381	COPB	49	LT0134_03_381	1	1	LT0134_03/LT0134_03_381_49.tif
2184	LT0134_03	P24	384	COPB	40	LT0134_03_384	1	1	LT0134_03/LT0134_03_384_40.tif
2185	LT0134_06	A4	4	ENSG00000149503	35	LT0134_06_4	1	1	LT0134_06/LT0134_06_4_35.tif
2186	LT0134_06	C1	49	ENSG00000149503	61	LT0134_06_49	1	1	LT0134_06/LT0134_06_49_61.tif
2187	LT0134_06	C4	52	ENSG00000149503	47	LT0134_06_52	1	1	LT0134_06/LT0134_06_52_47.tif
2188	LT0134_06	N21	333	COPB	46	LT0134_06_333	1	1	LT0134_06/LT0134_06_333_46.tif
2189	LT0134_06	N24	336	COPB	62	LT0134_06_336	1	1	LT0134_06/LT0134_06_336_62.tif
2190	LT0134_06	P21	381	COPB	31	LT0134_06_381	1	1	LT0134_06/LT0134_06_381_31.tif
2191	LT0134_06	P24	384	COPB	50	LT0134_06_384	1	1	LT0134_06/LT0134_06_384_50.tif
2192	LT0134_07	A4	4	ENSG00000149503	58	LT0134_07_4	1	1	LT0134_07/LT0134_07_4_58.tif
2193	LT0134_07	C1	49	ENSG00000149503	51	LT0134_07_49	1	1	LT0134_07/LT0134_07_49_51.tif
2194	LT0134_07	C4	52	ENSG00000149503	40	LT0134_07_52	1	1	LT0134_07/LT0134_07_52_40.tif
2195	LT0134_07	N21	333	COPB	53	LT0134_07_333	1	1	LT0134_07/LT0134_07_333_53.tif
2196	LT0134_07	N24	336	COPB	54	LT0134_07_336	1	1	LT0134_07/LT0134_07_336_54.tif
2197	LT0134_07	P21	381	COPB	37	LT0134_07_381	1	1	LT0134_07/LT0134_07_381_37.tif
2198	LT0134_07	P24	384	COPB	55	LT0134_07_384	1	1	LT0134_07/LT0134_07_384_55.tif
2199	LT0135_02	A4	4	ENSG00000149503	31	LT0135_02_4	1	1	LT0135_02/LT0135_02_4_31.tif
2200	LT0135_02	C1	49	ENSG00000149503	55	LT0135_02_49	1	1	LT0135_02/LT0135_02_49_55.tif
2201	LT0135_02	C4	52	ENSG00000149503	61	LT0135_02_52	1	1	LT0135_02/LT0135_02_52_61.tif
2202	LT0135_02	N21	333	COPB	47	LT0135_02_333	1	1	LT0135_02/LT0135_02_333_47.tif
2203	LT0135_02	N24	336	COPB	52	LT0135_02_336	1	1	LT0135_02/LT0135_02_336_52.tif
2204	LT0135_02	P21	381	COPB	49	LT0135_02_381	1	1	LT0135_02/LT0135_02_381_49.tif
2205	LT0135_02	P24	384	COPB	47	LT0135_02_384	1	1	LT0135_02/LT0135_02_384_47.tif
2206	LT0135_47	A4	4	ENSG00000149503	59	LT0135_47_4	1	1	LT0135_47/LT0135_47_4_59.tif
2207	LT0135_47	C1	49	ENSG00000149503	55	LT0135_47_49	1	1	LT0135_47/LT0135_47_49_55.tif
2208	LT0135_47	C4	52	ENSG00000149503	53	LT0135_47_52	1	1	LT0135_47/LT0135_47_52_53.tif
2209	LT0135_47	N21	333	COPB	32	LT0135_47_333	1	1	LT0135_47/LT0135_47_333_32.tif
2210	LT0135_47	N24	336	COPB	40	LT0135_47_336	1	1	LT0135_47/LT0135_47_336_40.tif
2211	LT0135_47	P21	381	COPB	52	LT0135_47_381	1	1	LT0135_47/LT0135_47_381_52.tif
2212	LT0135_47	P24	384	COPB	31	LT0135_47_384	1	1	LT0135_47/LT0135_47_384_31.tif
2213	LT0135_48	A4	4	ENSG00000149503	43	LT0135_48_4	1	1	LT0135_48/LT0135_48_4_43.tif
2214	LT0135_48	C1	49	ENSG00000149503	31	LT0135_48_49	1	1	LT0135_48/LT0135_48_49_31.tif
2215	LT0135_48	C4	52	ENSG00000149503	39	LT0135_48_52	1	1	LT0135_48/LT0135_48_52_39.tif
2216	LT0135_48	N21	333	COPB	48	LT0135_48_333	1	1	LT0135_48/LT0135_48_333_48.tif
2217	LT0135_48	N24	336	COPB	50	LT0135_48_336	1	1	LT0135_48/LT0135_48_336_50.tif
2218	LT0135_48	P24	384	COPB	61	LT0135_48_384	1	1	LT0135_48/LT0135_48_384_61.tif
2219	LT0136_21	A4	4	ENSG00000149503	54	LT0136_21_4	1	1	LT0136_21/LT0136_21_4_54.tif
2220	LT0136_21	C1	49	ENSG00000149503	52	LT0136_21_49	1	1	LT0136_21/LT0136_21_49_52.tif
2221	LT0136_21	C4	52	ENSG00000149503	32	LT0136_21_52	1	1	LT0136_21/LT0136_21_52_32.tif
2222	LT0136_21	P21	381	COPB	49	LT0136_21_381	1	1	LT0136_21/LT0136_21_381_49.tif
2223	LT0136_44	A4	4	ENSG00000149503	45	LT0136_44_4	1	1	LT0136_44/LT0136_44_4_45.tif
2224	LT0136_44	C1	49	ENSG00000149503	53	LT0136_44_49	1	1	LT0136_44/LT0136_44_49_53.tif
2225	LT0136_44	C4	52	ENSG00000149503	34	LT0136_44_52	1	1	LT0136_44/LT0136_44_52_34.tif
2226	LT0136_44	N21	333	COPB	33	LT0136_44_333	1	1	LT0136_44/LT0136_44_333_33.tif
2227	LT0136_44	N24	336	COPB	48	LT0136_44_336	1	1	LT0136_44/LT0136_44_336_48.tif
2228	LT0136_44	P21	381	COPB	55	LT0136_44_381	1	1	LT0136_44/LT0136_44_381_55.tif
2229	LT0136_44	P24	384	COPB	37	LT0136_44_384	1	1	LT0136_44/LT0136_44_384_37.tif
2230	LT0136_45	A4	4	ENSG00000149503	36	LT0136_45_4	1	1	LT0136_45/LT0136_45_4_36.tif
2231	LT0136_45	C1	49	ENSG00000149503	57	LT0136_45_49	1	1	LT0136_45/LT0136_45_49_57.tif
2232	LT0136_45	C4	52	ENSG00000149503	56	LT0136_45_52	1	1	LT0136_45/LT0136_45_52_56.tif
2233	LT0136_45	N21	333	COPB	32	LT0136_45_333	1	1	LT0136_45/LT0136_45_333_32.tif
2234	LT0136_45	N24	336	COPB	43	LT0136_45_336	1	1	LT0136_45/LT0136_45_336_43.tif
2235	LT0136_45	P21	381	COPB	36	LT0136_45_381	1	1	LT0136_45/LT0136_45_381_36.tif
2236	LT0136_45	P24	384	COPB	46	LT0136_45_384	1	1	LT0136_45/LT0136_45_384_46.tif
2237	LT0137_01	A4	4	ENSG00000149503	32	LT0137_01_4	1	1	LT0137_01/LT0137_01_4_32.tif
2238	LT0137_01	C1	49	ENSG00000149503	57	LT0137_01_49	1	1	LT0137_01/LT0137_01_49_57.tif
2239	LT0137_01	C4	52	ENSG00000149503	37	LT0137_01_52	1	1	LT0137_01/LT0137_01_52_37.tif
2240	LT0137_01	N21	333	COPB	46	LT0137_01_333	1	1	LT0137_01/LT0137_01_333_46.tif
2241	LT0137_01	N24	336	COPB	59	LT0137_01_336	1	1	LT0137_01/LT0137_01_336_59.tif
2242	LT0137_01	P21	381	COPB	34	LT0137_01_381	1	1	LT0137_01/LT0137_01_381_34.tif
2243	LT0137_01	P24	384	COPB	59	LT0137_01_384	1	1	LT0137_01/LT0137_01_384_59.tif
2244	LT0137_03	A4	4	ENSG00000149503	31	LT0137_03_4	1	1	LT0137_03/LT0137_03_4_31.tif
2245	LT0137_03	C1	49	ENSG00000149503	52	LT0137_03_49	1	1	LT0137_03/LT0137_03_49_52.tif
2246	LT0137_03	C4	52	ENSG00000149503	43	LT0137_03_52	1	1	LT0137_03/LT0137_03_52_43.tif
2247	LT0137_03	N21	333	COPB	60	LT0137_03_333	1	1	LT0137_03/LT0137_03_333_60.tif
2248	LT0137_03	N24	336	COPB	45	LT0137_03_336	1	1	LT0137_03/LT0137_03_336_45.tif
2249	LT0137_03	P21	381	COPB	54	LT0137_03_381	1	1	LT0137_03/LT0137_03_381_54.tif
2250	LT0137_03	P24	384	COPB	34	LT0137_03_384	1	1	LT0137_03/LT0137_03_384_34.tif
2251	LT0137_05	A4	4	ENSG00000149503	33	LT0137_05_4	1	1	LT0137_05/LT0137_05_4_33.tif
2252	LT0137_05	C1	49	ENSG00000149503	59	LT0137_05_49	1	1	LT0137_05/LT0137_05_49_59.tif
2253	LT0137_05	C4	52	ENSG00000149503	59	LT0137_05_52	1	1	LT0137_05/LT0137_05_52_59.tif
2254	LT0137_05	N21	333	COPB	56	LT0137_05_333	1	1	LT0137_05/LT0137_05_333_56.tif
2255	LT0137_05	N24	336	COPB	51	LT0137_05_336	1	1	LT0137_05/LT0137_05_336_51.tif
2256	LT0137_05	P21	381	COPB	42	LT0137_05_381	1	1	LT0137_05/LT0137_05_381_42.tif
2257	LT0137_05	P24	384	COPB	61	LT0137_05_384	1	1	LT0137_05/LT0137_05_384_61.tif
2258	LT0137_44	A4	4	ENSG00000149503	60	LT0137_44_4	1	1	LT0137_44/LT0137_44_4_60.tif
2259	LT0137_44	C1	49	ENSG00000149503	51	LT0137_44_49	1	1	LT0137_44/LT0137_44_49_51.tif
2260	LT0137_44	C4	52	ENSG00000149503	51	LT0137_44_52	1	1	LT0137_44/LT0137_44_52_51.tif
2261	LT0137_44	N21	333	COPB	62	LT0137_44_333	1	1	LT0137_44/LT0137_44_333_62.tif
2262	LT0137_44	N24	336	COPB	56	LT0137_44_336	1	1	LT0137_44/LT0137_44_336_56.tif
2263	LT0137_44	P21	381	COPB	56	LT0137_44_381	1	1	LT0137_44/LT0137_44_381_56.tif
2264	LT0137_44	P24	384	COPB	40	LT0137_44_384	1	1	LT0137_44/LT0137_44_384_40.tif
2265	LT0138_01	A4	4	ENSG00000149503	62	LT0138_01_4	1	1	LT0138_01/LT0138_01_4_62.tif
2266	LT0138_01	C1	49	ENSG00000149503	51	LT0138_01_49	1	1	LT0138_01/LT0138_01_49_51.tif
2267	LT0138_01	C4	52	ENSG00000149503	58	LT0138_01_52	1	1	LT0138_01/LT0138_01_52_58.tif
2268	LT0138_01	N21	333	COPB	45	LT0138_01_333	1	1	LT0138_01/LT0138_01_333_45.tif
2269	LT0138_01	N24	336	COPB	55	LT0138_01_336	1	1	LT0138_01/LT0138_01_336_55.tif
2270	LT0138_01	P21	381	COPB	48	LT0138_01_381	1	1	LT0138_01/LT0138_01_381_48.tif
2271	LT0138_01	P24	384	COPB	60	LT0138_01_384	1	1	LT0138_01/LT0138_01_384_60.tif
2272	LT0138_02	A4	4	ENSG00000149503	53	LT0138_02_4	1	1	LT0138_02/LT0138_02_4_53.tif
2273	LT0138_02	C1	49	ENSG00000149503	53	LT0138_02_49	1	1	LT0138_02/LT0138_02_49_53.tif
2274	LT0138_02	C4	52	ENSG00000149503	44	LT0138_02_52	1	1	LT0138_02/LT0138_02_52_44.tif
2275	LT0138_02	N21	333	COPB	61	LT0138_02_333	1	1	LT0138_02/LT0138_02_333_61.tif
2276	LT0138_02	N24	336	COPB	54	LT0138_02_336	1	1	LT0138_02/LT0138_02_336_54.tif
2277	LT0138_02	P21	381	COPB	49	LT0138_02_381	1	1	LT0138_02/LT0138_02_381_49.tif
2278	LT0138_03	A4	4	ENSG00000149503	35	LT0138_03_4	1	1	LT0138_03/LT0138_03_4_35.tif
2279	LT0138_03	C1	49	ENSG00000149503	52	LT0138_03_49	1	1	LT0138_03/LT0138_03_49_52.tif
2280	LT0138_03	C4	52	ENSG00000149503	38	LT0138_03_52	1	1	LT0138_03/LT0138_03_52_38.tif
2281	LT0138_03	N21	333	COPB	34	LT0138_03_333	1	1	LT0138_03/LT0138_03_333_34.tif
2282	LT0138_03	N24	336	COPB	54	LT0138_03_336	1	1	LT0138_03/LT0138_03_336_54.tif
2283	LT0138_03	P21	381	COPB	43	LT0138_03_381	1	1	LT0138_03/LT0138_03_381_43.tif
2284	LT0138_03	P24	384	COPB	48	LT0138_03_384	1	1	LT0138_03/LT0138_03_384_48.tif
2285	LT0138_04	A4	4	ENSG00000149503	44	LT0138_04_4	1	1	LT0138_04/LT0138_04_4_44.tif
2286	LT0138_04	C1	49	ENSG00000149503	53	LT0138_04_49	1	1	LT0138_04/LT0138_04_49_53.tif
2287	LT0138_04	C4	52	ENSG00000149503	38	LT0138_04_52	1	1	LT0138_04/LT0138_04_52_38.tif
2288	LT0138_04	N21	333	COPB	40	LT0138_04_333	1	1	LT0138_04/LT0138_04_333_40.tif
2289	LT0138_04	N24	336	COPB	51	LT0138_04_336	1	1	LT0138_04/LT0138_04_336_51.tif
2290	LT0138_04	P21	381	COPB	61	LT0138_04_381	1	1	LT0138_04/LT0138_04_381_61.tif
2291	LT0138_04	P24	384	COPB	57	LT0138_04_384	1	1	LT0138_04/LT0138_04_384_57.tif
2292	LT0138_46	A4	4	ENSG00000149503	39	LT0138_46_4	1	1	LT0138_46/LT0138_46_4_39.tif
2293	LT0138_46	C1	49	ENSG00000149503	38	LT0138_46_49	1	1	LT0138_46/LT0138_46_49_38.tif
2294	LT0138_46	C4	52	ENSG00000149503	59	LT0138_46_52	1	1	LT0138_46/LT0138_46_52_59.tif
2295	LT0138_46	N21	333	COPB	31	LT0138_46_333	1	1	LT0138_46/LT0138_46_333_31.tif
2296	LT0138_46	N24	336	COPB	51	LT0138_46_336	1	1	LT0138_46/LT0138_46_336_51.tif
2297	LT0138_46	P21	381	COPB	48	LT0138_46_381	1	1	LT0138_46/LT0138_46_381_48.tif
2298	LT0138_46	P24	384	COPB	40	LT0138_46_384	1	1	LT0138_46/LT0138_46_384_40.tif
2299	LT0139_01	A4	4	ENSG00000149503	38	LT0139_01_4	1	1	LT0139_01/LT0139_01_4_38.tif
2300	LT0139_01	C1	49	ENSG00000149503	55	LT0139_01_49	1	1	LT0139_01/LT0139_01_49_55.tif
2301	LT0139_01	C4	52	ENSG00000149503	59	LT0139_01_52	1	1	LT0139_01/LT0139_01_52_59.tif
2302	LT0139_01	N21	333	COPB	53	LT0139_01_333	1	1	LT0139_01/LT0139_01_333_53.tif
2303	LT0139_01	N24	336	COPB	60	LT0139_01_336	1	1	LT0139_01/LT0139_01_336_60.tif
2304	LT0139_01	P21	381	COPB	56	LT0139_01_381	1	1	LT0139_01/LT0139_01_381_56.tif
2305	LT0139_01	P24	384	COPB	32	LT0139_01_384	1	1	LT0139_01/LT0139_01_384_32.tif
2306	LT0139_07	A4	4	ENSG00000149503	62	LT0139_07_4	1	1	LT0139_07/LT0139_07_4_62.tif
2307	LT0139_07	C1	49	ENSG00000149503	55	LT0139_07_49	1	1	LT0139_07/LT0139_07_49_55.tif
2308	LT0139_07	C4	52	ENSG00000149503	34	LT0139_07_52	1	1	LT0139_07/LT0139_07_52_34.tif
2309	LT0139_07	N21	333	COPB	51	LT0139_07_333	1	1	LT0139_07/LT0139_07_333_51.tif
2310	LT0139_07	N24	336	COPB	42	LT0139_07_336	1	1	LT0139_07/LT0139_07_336_42.tif
2311	LT0139_07	P21	381	COPB	58	LT0139_07_381	1	1	LT0139_07/LT0139_07_381_58.tif
2312	LT0139_07	P24	384	COPB	38	LT0139_07_384	1	1	LT0139_07/LT0139_07_384_38.tif
2313	LT0139_08	A4	4	ENSG00000149503	49	LT0139_08_4	1	1	LT0139_08/LT0139_08_4_49.tif
2314	LT0139_08	C1	49	ENSG00000149503	49	LT0139_08_49	1	1	LT0139_08/LT0139_08_49_49.tif
2315	LT0139_08	C4	52	ENSG00000149503	53	LT0139_08_52	1	1	LT0139_08/LT0139_08_52_53.tif
2316	LT0139_08	N21	333	COPB	32	LT0139_08_333	1	1	LT0139_08/LT0139_08_333_32.tif
2317	LT0139_08	N24	336	COPB	33	LT0139_08_336	1	1	LT0139_08/LT0139_08_336_33.tif
2318	LT0139_08	P21	381	COPB	33	LT0139_08_381	1	1	LT0139_08/LT0139_08_381_33.tif
2319	LT0139_08	P24	384	COPB	48	LT0139_08_384	1	1	LT0139_08/LT0139_08_384_48.tif
2320	LT0140_05	A4	4	ENSG00000149503	52	LT0140_05_4	1	1	LT0140_05/LT0140_05_4_52.tif
2321	LT0140_05	C1	49	ENSG00000149503	42	LT0140_05_49	1	1	LT0140_05/LT0140_05_49_42.tif
2322	LT0140_05	C4	52	ENSG00000149503	60	LT0140_05_52	1	1	LT0140_05/LT0140_05_52_60.tif
2323	LT0140_05	N21	333	COPB	52	LT0140_05_333	1	1	LT0140_05/LT0140_05_333_52.tif
2324	LT0140_05	N24	336	COPB	58	LT0140_05_336	1	1	LT0140_05/LT0140_05_336_58.tif
2325	LT0140_05	P21	381	COPB	49	LT0140_05_381	1	1	LT0140_05/LT0140_05_381_49.tif
2326	LT0140_05	P24	384	COPB	42	LT0140_05_384	1	1	LT0140_05/LT0140_05_384_42.tif
2327	LT0140_06	A4	4	ENSG00000149503	42	LT0140_06_4	1	1	LT0140_06/LT0140_06_4_42.tif
2328	LT0140_06	C1	49	ENSG00000149503	50	LT0140_06_49	1	1	LT0140_06/LT0140_06_49_50.tif
2329	LT0140_06	C4	52	ENSG00000149503	34	LT0140_06_52	1	1	LT0140_06/LT0140_06_52_34.tif
2330	LT0140_06	N21	333	COPB	50	LT0140_06_333	1	1	LT0140_06/LT0140_06_333_50.tif
2331	LT0140_06	N24	336	COPB	31	LT0140_06_336	1	1	LT0140_06/LT0140_06_336_31.tif
2332	LT0140_06	P21	381	COPB	60	LT0140_06_381	1	1	LT0140_06/LT0140_06_381_60.tif
2333	LT0140_06	P24	384	COPB	52	LT0140_06_384	1	1	LT0140_06/LT0140_06_384_52.tif
2334	LT0140_10	A4	4	ENSG00000149503	50	LT0140_10_4	1	1	LT0140_10/LT0140_10_4_50.tif
2335	LT0140_10	C1	49	ENSG00000149503	58	LT0140_10_49	1	1	LT0140_10/LT0140_10_49_58.tif
2336	LT0140_10	C4	52	ENSG00000149503	48	LT0140_10_52	1	1	LT0140_10/LT0140_10_52_48.tif
2337	LT0140_10	N21	333	COPB	31	LT0140_10_333	1	1	LT0140_10/LT0140_10_333_31.tif
2338	LT0140_10	N24	336	COPB	61	LT0140_10_336	1	1	LT0140_10/LT0140_10_336_61.tif
2339	LT0140_10	P21	381	COPB	53	LT0140_10_381	1	1	LT0140_10/LT0140_10_381_53.tif
2340	LT0140_10	P24	384	COPB	51	LT0140_10_384	1	1	LT0140_10/LT0140_10_384_51.tif
2341	LT0141_02	A4	4	ENSG00000149503	34	LT0141_02_4	1	1	LT0141_02/LT0141_02_4_34.tif
2342	LT0141_02	C1	49	ENSG00000149503	48	LT0141_02_49	1	1	LT0141_02/LT0141_02_49_48.tif
2343	LT0141_02	C4	52	ENSG00000149503	57	LT0141_02_52	1	1	LT0141_02/LT0141_02_52_57.tif
2344	LT0141_02	N21	333	COPB	36	LT0141_02_333	1	1	LT0141_02/LT0141_02_333_36.tif
2345	LT0141_02	N24	336	COPB	42	LT0141_02_336	1	1	LT0141_02/LT0141_02_336_42.tif
2346	LT0141_02	P21	381	COPB	36	LT0141_02_381	1	1	LT0141_02/LT0141_02_381_36.tif
2347	LT0141_02	P24	384	COPB	40	LT0141_02_384	1	1	LT0141_02/LT0141_02_384_40.tif
2348	LT0141_03	A4	4	ENSG00000149503	45	LT0141_03_4	1	1	LT0141_03/LT0141_03_4_45.tif
2349	LT0141_03	C1	49	ENSG00000149503	41	LT0141_03_49	1	1	LT0141_03/LT0141_03_49_41.tif
2350	LT0141_03	C4	52	ENSG00000149503	60	LT0141_03_52	1	1	LT0141_03/LT0141_03_52_60.tif
2351	LT0141_03	N21	333	COPB	31	LT0141_03_333	1	1	LT0141_03/LT0141_03_333_31.tif
2352	LT0141_03	N24	336	COPB	37	LT0141_03_336	1	1	LT0141_03/LT0141_03_336_37.tif
2353	LT0141_03	P21	381	COPB	41	LT0141_03_381	1	1	LT0141_03/LT0141_03_381_41.tif
2354	LT0141_03	P24	384	COPB	62	LT0141_03_384	1	1	LT0141_03/LT0141_03_384_62.tif
2355	LT0141_04	A4	4	ENSG00000149503	54	LT0141_04_4	1	1	LT0141_04/LT0141_04_4_54.tif
2356	LT0141_04	C1	49	ENSG00000149503	57	LT0141_04_49	1	1	LT0141_04/LT0141_04_49_57.tif
2357	LT0141_04	C4	52	ENSG00000149503	39	LT0141_04_52	1	1	LT0141_04/LT0141_04_52_39.tif
2358	LT0141_04	N21	333	COPB	62	LT0141_04_333	1	1	LT0141_04/LT0141_04_333_62.tif
2359	LT0141_04	N24	336	COPB	62	LT0141_04_336	1	1	LT0141_04/LT0141_04_336_62.tif
2360	LT0141_04	P21	381	COPB	62	LT0141_04_381	1	1	LT0141_04/LT0141_04_381_62.tif
2361	LT0141_04	P24	384	COPB	49	LT0141_04_384	1	1	LT0141_04/LT0141_04_384_49.tif
2362	LT0142_01	A4	4	ENSG00000149503	39	LT0142_01_4	1	1	LT0142_01/LT0142_01_4_39.tif
2363	LT0142_01	C1	49	ENSG00000149503	36	LT0142_01_49	1	1	LT0142_01/LT0142_01_49_36.tif
2364	LT0142_01	C4	52	ENSG00000149503	47	LT0142_01_52	1	1	LT0142_01/LT0142_01_52_47.tif
2365	LT0142_01	N21	333	COPB	59	LT0142_01_333	1	1	LT0142_01/LT0142_01_333_59.tif
2366	LT0142_01	N24	336	COPB	46	LT0142_01_336	1	1	LT0142_01/LT0142_01_336_46.tif
2367	LT0142_01	P21	381	COPB	39	LT0142_01_381	1	1	LT0142_01/LT0142_01_381_39.tif
2368	LT0142_01	P24	384	COPB	41	LT0142_01_384	1	1	LT0142_01/LT0142_01_384_41.tif
2369	LT0142_03	A4	4	ENSG00000149503	49	LT0142_03_4	1	1	LT0142_03/LT0142_03_4_49.tif
2370	LT0142_03	C1	49	ENSG00000149503	41	LT0142_03_49	1	1	LT0142_03/LT0142_03_49_41.tif
2371	LT0142_03	C4	52	ENSG00000149503	39	LT0142_03_52	1	1	LT0142_03/LT0142_03_52_39.tif
2372	LT0142_03	N21	333	COPB	56	LT0142_03_333	1	1	LT0142_03/LT0142_03_333_56.tif
2373	LT0142_03	N24	336	COPB	35	LT0142_03_336	1	1	LT0142_03/LT0142_03_336_35.tif
2374	LT0142_03	P21	381	COPB	48	LT0142_03_381	1	1	LT0142_03/LT0142_03_381_48.tif
2375	LT0142_03	P24	384	COPB	49	LT0142_03_384	1	1	LT0142_03/LT0142_03_384_49.tif
2376	LT0142_06	A4	4	ENSG00000149503	48	LT0142_06_4	1	1	LT0142_06/LT0142_06_4_48.tif
2377	LT0142_06	C1	49	ENSG00000149503	53	LT0142_06_49	1	1	LT0142_06/LT0142_06_49_53.tif
2378	LT0142_06	C4	52	ENSG00000149503	45	LT0142_06_52	1	1	LT0142_06/LT0142_06_52_45.tif
2379	LT0142_06	N21	333	COPB	44	LT0142_06_333	1	1	LT0142_06/LT0142_06_333_44.tif
2380	LT0142_06	N24	336	COPB	52	LT0142_06_336	1	1	LT0142_06/LT0142_06_336_52.tif
2381	LT0142_06	P21	381	COPB	47	LT0142_06_381	1	1	LT0142_06/LT0142_06_381_47.tif
2382	LT0142_06	P24	384	COPB	53	LT0142_06_384	1	1	LT0142_06/LT0142_06_384_53.tif
2383	LT0143_01	A4	4	ENSG00000149503	48	LT0143_01_4	1	1	LT0143_01/LT0143_01_4_48.tif
2384	LT0143_01	C1	49	ENSG00000149503	61	LT0143_01_49	1	1	LT0143_01/LT0143_01_49_61.tif
2385	LT0143_01	C4	52	ENSG00000149503	47	LT0143_01_52	1	1	LT0143_01/LT0143_01_52_47.tif
2386	LT0143_01	N21	333	COPB	48	LT0143_01_333	1	1	LT0143_01/LT0143_01_333_48.tif
2387	LT0143_01	N24	336	COPB	50	LT0143_01_336	1	1	LT0143_01/LT0143_01_336_50.tif
2388	LT0143_01	P21	381	COPB	45	LT0143_01_381	1	1	LT0143_01/LT0143_01_381_45.tif
2389	LT0143_01	P24	384	COPB	61	LT0143_01_384	1	1	LT0143_01/LT0143_01_384_61.tif
2390	LT0143_02	A4	4	ENSG00000149503	41	LT0143_02_4	1	1	LT0143_02/LT0143_02_4_41.tif
2391	LT0143_02	C1	49	ENSG00000149503	52	LT0143_02_49	1	1	LT0143_02/LT0143_02_49_52.tif
2392	LT0143_02	C4	52	ENSG00000149503	35	LT0143_02_52	1	1	LT0143_02/LT0143_02_52_35.tif
2393	LT0143_02	N21	333	COPB	38	LT0143_02_333	1	1	LT0143_02/LT0143_02_333_38.tif
2394	LT0143_02	N24	336	COPB	53	LT0143_02_336	1	1	LT0143_02/LT0143_02_336_53.tif
2395	LT0143_02	P21	381	COPB	58	LT0143_02_381	1	1	LT0143_02/LT0143_02_381_58.tif
2396	LT0143_02	P24	384	COPB	51	LT0143_02_384	1	1	LT0143_02/LT0143_02_384_51.tif
2397	LT0143_05	A4	4	ENSG00000149503	33	LT0143_05_4	1	1	LT0143_05/LT0143_05_4_33.tif
2398	LT0143_05	C1	49	ENSG00000149503	40	LT0143_05_49	1	1	LT0143_05/LT0143_05_49_40.tif
2399	LT0143_05	C4	52	ENSG00000149503	34	LT0143_05_52	1	1	LT0143_05/LT0143_05_52_34.tif
2400	LT0143_05	N21	333	COPB	49	LT0143_05_333	1	1	LT0143_05/LT0143_05_333_49.tif
2401	LT0143_05	N24	336	COPB	55	LT0143_05_336	1	1	LT0143_05/LT0143_05_336_55.tif
2402	LT0143_05	P21	381	COPB	61	LT0143_05_381	1	1	LT0143_05/LT0143_05_381_61.tif
2403	LT0143_05	P24	384	COPB	44	LT0143_05_384	1	1	LT0143_05/LT0143_05_384_44.tif
2404	LT0144_01	A4	4	ENSG00000149503	57	LT0144_01_4	1	1	LT0144_01/LT0144_01_4_57.tif
2405	LT0144_01	C1	49	ENSG00000149503	42	LT0144_01_49	1	1	LT0144_01/LT0144_01_49_42.tif
2406	LT0144_01	C4	52	ENSG00000149503	51	LT0144_01_52	1	1	LT0144_01/LT0144_01_52_51.tif
