,Mitocheck_Phenotypic_Class,Feature_Type,Cell_UUID,UMAP_Embedding,Embedding_Value
5294,MetaphaseAlignment,CP,c1f48d6a-2483-443c-a3c3-c90ba594cc23,UMAP2,3.4386315
5295,MetaphaseAlignment,CP,1c19fae6-ea80-47ed-81cf-50076c0acb22,UMAP2,3.7379425
5296,MetaphaseAlignment,CP,e425490c-9a09-44ae-8256-a4525451d99f,UMAP2,2.3921304
5297,MetaphaseAlignment,CP,90eb70b9-0143-4b9d-8890-cd9125b16e68,UMAP2,3.6729228
5298,MetaphaseAlignment,CP,9b41b9fc-f0c9-4db3-85de-e542be27c345,UMAP2,4.7343764
5299,MetaphaseAlignment,CP,fb82d342-8bd7-43c1-a190-ccd0b9afbf02,UMAP2,4.3552423
5300,MetaphaseAlignment,CP,942e63cd-4b0b-42fd-8a8f-33a9474ed447,UMAP2,4.0086284
5301,MetaphaseAlignment,CP,a6a9fd75-fdc7-4ed9-a594-0460088d20d5,UMAP2,4.6742964
5302,MetaphaseAlignment,CP,e412ce1b-c61c-40d2-9917-4ce47c668071,UMAP2,1.937876
5303,MetaphaseAlignment,CP,cab0cec9-16b7-480c-8f45-583b173d4efe,UMAP2,2.0915682
5304,MetaphaseAlignment,CP,ff11d906-f5ea-4c5f-a9da-2fe1c133bea1,UMAP2,4.2649813
5305,MetaphaseAlignment,CP,0ec74f99-e71a-46d1-9c50-24256eb7fef7,UMAP2,5.0444193
5306,MetaphaseAlignment,CP,1959c778-76a4-429d-95c8-3171021ddffc,UMAP2,0.7987243
5307,MetaphaseAlignment,CP,f0ed7ef2-b138-4be8-a1eb-d04f053cbf78,UMAP2,4.0006704
5308,MetaphaseAlignment,CP,3e32ab5f-3b1a-4b78-9a5e-cb94f5eb6b8e,UMAP2,4.9902987
5309,MetaphaseAlignment,CP,b4222439-48c4-414d-9afc-f61c544d475f,UMAP2,3.8422074
5310,MetaphaseAlignment,CP,dd179746-4203-446f-8992-ba2f5f0f5e7e,UMAP2,4.767016
5311,MetaphaseAlignment,CP,ab04442f-5090-48f5-9a50-2935eeae4beb,UMAP2,4.5140867
5312,MetaphaseAlignment,CP,360134d9-7881-4547-97d3-1ca2c2e4fa84,UMAP2,3.769489
5313,MetaphaseAlignment,CP,1c047a3c-d2c1-4ef6-a18c-2c4c4f6b208c,UMAP2,4.6233025
5314,MetaphaseAlignment,CP,19584cf5-5c1d-4183-82a9-91ee99d3de9c,UMAP2,3.8909554
5315,MetaphaseAlignment,CP,90dc357e-bcc7-4d9c-b89e-1720a53b9165,UMAP2,4.903798
5316,MetaphaseAlignment,CP,f8b94d7c-4ea3-4133-b510-ed4a6dbe7650,UMAP2,5.424085
5317,MetaphaseAlignment,CP,6668c7b4-1c77-4042-afa9-fbe4749aafa2,UMAP2,5.8303905
5318,MetaphaseAlignment,CP,41d65a64-f239-47a2-87c0-aab3916eb80d,UMAP2,2.111798
5319,MetaphaseAlignment,CP,e309bb13-1d4b-4590-b32c-e8d8ebad12a0,UMAP2,3.469035
5320,MetaphaseAlignment,CP,7b64d763-bf80-4fd6-bca1-b913356b25bc,UMAP2,3.7988026
5321,MetaphaseAlignment,CP,bd6e04a1-3c7d-4262-92c8-513cda2a27d8,UMAP2,1.2226921
5322,MetaphaseAlignment,CP,b781dca8-8991-4971-bfc2-ea1dce0bab7c,UMAP2,2.5627775
5323,MetaphaseAlignment,CP,431688fa-47d5-424b-b26b-638415f5452d,UMAP2,3.5485563
5324,MetaphaseAlignment,CP,66e9fe9c-c2b7-4e5f-85eb-1eebd312d75b,UMAP2,2.0647225
5325,MetaphaseAlignment,CP,e56c526c-9feb-4c94-bf45-6ffbda39bc42,UMAP2,1.632648
5326,MetaphaseAlignment,CP,aaee241f-a96b-4a23-a87d-a42347373bc1,UMAP2,1.7069649
5327,MetaphaseAlignment,CP,0f0cef9d-6649-49d5-ad9c-9848df7ee016,UMAP2,3.8048067
5328,MetaphaseAlignment,CP,1184d2e5-05cb-4957-929e-3cea440babb2,UMAP2,1.1272032
5329,MetaphaseAlignment,CP,c82dc35f-cdea-4c6c-a49e-bc06869daaeb,UMAP2,1.2693479
5330,MetaphaseAlignment,CP,a41fa249-1a50-41b3-969f-1a3ab0e505a7,UMAP2,1.8842828
5331,MetaphaseAlignment,CP,5e62caae-8d5c-4d4c-8e9d-d3df52569258,UMAP2,1.0272065
5332,MetaphaseAlignment,CP,7367e4a5-93d7-4696-8eb2-e2ccb751faec,UMAP2,2.3912828
5333,MetaphaseAlignment,CP,1cef9713-c36e-425d-b159-8ee52ed4be7b,UMAP2,4.022539
5334,MetaphaseAlignment,CP,fe8ccce6-da6d-4075-89fa-1e9f55ae8ee0,UMAP2,2.1964698
5335,MetaphaseAlignment,CP,0b7541d8-d8ea-4aec-b351-5dd1bb49191f,UMAP2,1.275266
5336,MetaphaseAlignment,CP,20661e35-c0ef-479c-a312-171724a442e6,UMAP2,5.470375
5337,MetaphaseAlignment,CP,a75d21fe-5e80-46f6-8bfe-5a8893294018,UMAP2,5.5184073
5338,MetaphaseAlignment,CP,426d2eae-b42c-4efc-bff7-685b3700584a,UMAP2,5.9264894
5339,MetaphaseAlignment,CP,ab238c51-43f5-4faa-bd55-5ac763a65870,UMAP2,5.986857
5340,MetaphaseAlignment,CP,544730b3-036a-44db-8060-04e150d173c8,UMAP2,5.948158
5341,MetaphaseAlignment,CP,fb538fa5-53d3-4029-a0c8-fa6647dd0fb5,UMAP2,5.9022546
5342,MetaphaseAlignment,CP,b10a69dc-2792-4619-8f3f-a7942825ea9f,UMAP2,5.923794
5343,MetaphaseAlignment,CP,2f8631f7-b1ef-430f-85d9-2b1bf266e244,UMAP2,2.0125823
5344,MetaphaseAlignment,CP,94c4df73-f356-4711-83b9-bee16fd19eaf,UMAP2,1.9881562
5345,MetaphaseAlignment,CP,4ab16971-82e9-4aec-b1c0-0fa79d3dce45,UMAP2,8.559485
5346,MetaphaseAlignment,CP,1d9b39bd-4ed6-40f5-a427-305067134358,UMAP2,2.347561
5347,MetaphaseAlignment,CP,32c11c27-7c84-4348-b07a-04780bd079ab,UMAP2,1.4522201
5348,MetaphaseAlignment,CP,550ce271-3c51-405f-8d24-04f7949e5c03,UMAP2,1.5042483
5349,MetaphaseAlignment,CP,83e7546f-21a3-4d4a-9c69-733dae8dea2c,UMAP2,0.93167216
5350,MetaphaseAlignment,CP,4073636b-8242-425f-a0e9-7ec07486b77f,UMAP2,1.4026046
5351,MetaphaseAlignment,CP,be326053-f7cb-4b63-81a6-feeedc247ef2,UMAP2,1.5010486
5352,MetaphaseAlignment,CP,9ae21c37-38a7-4b73-9026-98a354e01e79,UMAP2,1.472106
5353,MetaphaseAlignment,CP,be562362-9a28-4259-9724-2d467c89500b,UMAP2,1.5475398
5354,MetaphaseAlignment,CP,87b1d583-c015-4f03-b66e-cdcab4592d75,UMAP2,0.8807639
5355,MetaphaseAlignment,CP,95be95a5-115c-48c1-b2a4-c8513722c79d,UMAP2,1.9551142
5356,MetaphaseAlignment,CP,81bd8e61-c50e-41ca-9f17-d847e3772660,UMAP2,1.1426249
5357,MetaphaseAlignment,CP,e2a2597c-945b-48ca-96d2-6cce4079ff78,UMAP2,2.5129757
5358,MetaphaseAlignment,CP,71280bb6-dda2-40f0-aee4-bedbb56e2e3e,UMAP2,1.2562568
5359,MetaphaseAlignment,CP,5635f5e2-ce4b-43d6-a0d5-8733c7721301,UMAP2,3.139147
5360,MetaphaseAlignment,CP,5da3d3e0-dbd9-4202-bddb-30347466da97,UMAP2,4.5988708
5361,MetaphaseAlignment,CP,b7569a62-35b5-4883-9cb0-7ecdf0ed26b7,UMAP2,1.9095097
5362,MetaphaseAlignment,CP,cd5271a6-85a9-44a7-9283-5b8c5ee2bbd5,UMAP2,1.6668895
5363,MetaphaseAlignment,CP,ce66f61b-dba0-4358-8652-178a44569c0a,UMAP2,2.1402218
5364,MetaphaseAlignment,CP,115f4f23-9449-40d6-bafe-6f3c8387592f,UMAP2,5.190384
5365,MetaphaseAlignment,CP,24746a6e-f601-4844-b4dc-8a84e0fb06a7,UMAP2,5.246466
5366,MetaphaseAlignment,CP,49bfa362-e3d8-495e-b2d6-4a7be6ee2c8d,UMAP2,1.9907227
5367,MetaphaseAlignment,CP,ce295e4d-478e-4767-999d-d1c18d10542e,UMAP2,4.568647
5368,MetaphaseAlignment,CP,96d25a18-767b-43b5-9c29-c51758076a15,UMAP2,5.276096
5369,MetaphaseAlignment,CP,bcef174c-932f-48b4-b0bd-f973eaaaddf8,UMAP2,3.1428778
5370,MetaphaseAlignment,CP,20bc437d-2181-4a5d-9189-c47d8aa2e454,UMAP2,3.446429
5371,MetaphaseAlignment,CP,aee8d238-486b-4af6-b454-517cd7827d66,UMAP2,5.806326
5372,MetaphaseAlignment,CP,35190311-af5f-4bab-a0d0-99fd5fd57a4f,UMAP2,4.471074
5373,MetaphaseAlignment,CP,e473e270-7ac2-4951-a4a5-ac2a46954942,UMAP2,5.167732
5374,MetaphaseAlignment,CP,9e94255e-3cda-4fed-be0d-5e53bfc7d6a5,UMAP2,1.9214373
5375,MetaphaseAlignment,CP,44ab65a2-b6a6-4192-b993-198ffe17610b,UMAP2,1.9166198
5376,MetaphaseAlignment,CP,fcf01739-a190-4370-abfe-2c4a24f94e6f,UMAP2,1.8077991
5377,Elongated,CP,a0063ff6-030a-42fd-99bc-f80f1d62a6b3,UMAP2,7.4711204
5378,Elongated,CP,4e16b1a8-60a9-4ce9-9ada-1e094d3f6932,UMAP2,7.2446523
5379,Elongated,CP,1fe15016-f057-4f70-8845-d0a1cf2c11ea,UMAP2,5.990803
5380,Elongated,CP,3faa0f77-b072-45ff-a94e-8824dbbeb792,UMAP2,7.808377
5381,Elongated,CP,c9536aad-88c5-44d0-8c4f-258a45409ce7,UMAP2,8.429062
5382,Elongated,CP,b132600a-6f92-42a6-a35d-0b77674b5eaa,UMAP2,8.05878
5383,Elongated,CP,65416e31-cbb4-420d-985f-d295fc1d415a,UMAP2,7.349422
5384,Elongated,CP,16b2aba2-6486-40f9-8f12-5c793bdff459,UMAP2,7.8498263
5385,Elongated,CP,06571f35-5040-47d7-bec2-92fa4ab5a779,UMAP2,7.142025
5386,Elongated,CP,72451ddd-8859-4a70-9eee-3f387ada75ec,UMAP2,7.221747
5387,Elongated,CP,1d59f5ad-5102-4d56-8783-3e0569f45478,UMAP2,7.6596036
5388,Elongated,CP,22718b85-189c-4b08-a31d-5787fc247203,UMAP2,7.1046515
5389,Elongated,CP,918a60c8-68a4-4c1e-9bc7-824826f663fb,UMAP2,7.0637126
5390,Elongated,CP,6144f389-e40e-42eb-b112-d38c6a5dcc1b,UMAP2,8.23935
5391,Elongated,CP,bc1f8e06-0862-42a5-80eb-d27ae9510be3,UMAP2,8.056264
5392,Elongated,CP,61a83b16-c542-4783-a3a8-e1fcc5499d6f,UMAP2,8.135169
5393,Elongated,CP,22e8bada-c6ca-45ea-ab91-d3cdc98a95ca,UMAP2,5.246551
5394,Elongated,CP,75cd02f2-ed98-4bf6-8bf1-7dee66e60028,UMAP2,8.464774
5395,Elongated,CP,2c464f3a-6547-4103-81c9-e092b212b720,UMAP2,6.1985474
5396,Elongated,CP,b0ce8e7c-4061-4c60-a4aa-5d1ade5f471e,UMAP2,7.835104
5397,Elongated,CP,e5a80f6e-ebcb-4bbc-b6e6-8b36a5208836,UMAP2,8.096733
5398,Elongated,CP,cec0edea-cf0e-4abe-adeb-0ef26e378b4b,UMAP2,8.254029
5399,Elongated,CP,771a15ce-9fbd-4fd6-94df-0c5631746bee,UMAP2,8.164605
5400,Elongated,CP,129caeb3-3a3e-4b0d-942c-0664c0b6b9ac,UMAP2,7.6840076
5401,Elongated,CP,67d0648a-4c43-4205-806f-3691fe96f100,UMAP2,7.4459486
5402,Elongated,CP,7acb8e30-accb-436b-b7be-fce164ba6b14,UMAP2,7.6364446
5403,Elongated,CP,589406e6-a14e-4f51-9728-28ff8f251e12,UMAP2,7.583184
5404,Elongated,CP,930f9b46-c3dd-4578-a73a-cf863de15f87,UMAP2,7.396803
5405,Elongated,CP,1c329e19-8076-4cb2-ad96-f13e8d05b2b9,UMAP2,8.47314
5406,Elongated,CP,23f745fb-bdbe-4a1b-8736-a8d3fd85e58d,UMAP2,8.508203
5407,Elongated,CP,333d13e4-ff7d-417c-a29d-2090ab006542,UMAP2,8.461042
5408,Elongated,CP,661e54e3-cf8a-4277-bc45-c7074819f321,UMAP2,8.556898
5409,Elongated,CP,44ced8bd-7472-458b-8848-a170c1cf8d9c,UMAP2,8.546786
5410,Elongated,CP,492e3d26-4e41-4ad4-bdd3-d321125e0fc1,UMAP2,8.039241
5411,Elongated,CP,ce6c9445-f86d-4c1f-86c3-96731ee2376a,UMAP2,8.523804
5412,Elongated,CP,6b6acf3b-47e6-43f6-9078-4cec9771bc37,UMAP2,7.7563114
5413,Elongated,CP,a451a674-4b9b-4821-b07d-1f0e946177e1,UMAP2,6.8883367
5414,Elongated,CP,31b677fa-cdd3-4d77-8bee-8f1a47162be7,UMAP2,7.227857
5415,Elongated,CP,70678013-383c-48d6-9bde-489374fc1e9c,UMAP2,7.004832
5416,Elongated,CP,4d394a25-e921-4d9d-813a-31c004d40f5d,UMAP2,8.282167
5417,Elongated,CP,2aab0301-08ee-483e-905c-843d7f6a7a10,UMAP2,7.8482413
5418,Elongated,CP,7c6e1bad-39e2-48bc-9f85-f7690e003a7b,UMAP2,8.205361
5419,Elongated,CP,05b8cb55-781f-49d7-8aab-710278631dc8,UMAP2,8.311012
5420,Elongated,CP,f400e15c-d3ff-40b1-b0c7-a1f17fc56837,UMAP2,8.458055
5421,Elongated,CP,915eaa39-0902-4f33-b715-84cb3e678596,UMAP2,7.841446
5422,Elongated,CP,71b300db-3ab8-4996-bd0e-f516d84336c6,UMAP2,8.165893
5423,Elongated,CP,0ece7cc7-197a-4baa-8e0d-2cd733f4ba58,UMAP2,7.2485967
5424,Elongated,CP,6cd0ac52-0efd-4a6a-bfd2-5aed2bc4b3dc,UMAP2,7.2673736
5425,Elongated,CP,59c3f839-420b-434c-977b-0529834e0182,UMAP2,8.482803
5426,Elongated,CP,af22b4cc-df6a-4223-a78f-87ea2fb7b480,UMAP2,8.269021
5427,Elongated,CP,b18aefa5-cdef-4709-b648-7c1f993126d4,UMAP2,8.142345
5428,Elongated,CP,164610af-47a0-428e-9fb5-fe70d0f86b6c,UMAP2,7.353236
5429,Elongated,CP,27d1e3ee-afed-4a8d-9d2b-2df83d4b5e5f,UMAP2,7.945692
5430,Elongated,CP,a97c93a9-6ed1-4241-8778-8f2036770dd4,UMAP2,8.158379
5431,Elongated,CP,c8028055-c5ae-4573-85ac-890741264519,UMAP2,8.386446
5432,Elongated,CP,389b5144-bcd7-4bc8-8ade-facb3cc7a661,UMAP2,8.567277
5433,Elongated,CP,368824ca-9735-4539-96cc-f71d0257b920,UMAP2,8.448808
5434,Elongated,CP,617339fe-67e8-4a20-b3ae-9f0ec50d3ba6,UMAP2,7.3276563
5435,Elongated,CP,e26569d0-e5ec-430e-bffe-00b1f430cc04,UMAP2,8.427313
5436,Elongated,CP,a918783c-9872-473a-a25f-aa66133f8626,UMAP2,8.14668
5437,Elongated,CP,76a1a705-1584-4e1b-be54-77434af3de3d,UMAP2,8.218788
5438,Elongated,CP,95cd6a88-88af-40f9-bc16-69bd960563c9,UMAP2,8.418251
5439,Elongated,CP,78b3586d-7ab3-4f5a-add7-245041a589e7,UMAP2,7.9859767
5440,Elongated,CP,938b42ab-e264-4fa9-abdc-7e59bd236283,UMAP2,8.150326
5441,Elongated,CP,eb2a56fe-17de-4413-ba72-34a2d7759792,UMAP2,8.217217
5442,Elongated,CP,91ce4f34-c6e5-48f3-8022-696380cb4bab,UMAP2,8.654961
5443,Elongated,CP,3a5d3ebd-50b7-4f7d-a9bf-285ed9780d1d,UMAP2,8.259035
5444,Elongated,CP,07bba6b5-bb03-480e-b25a-df7ff2f1d665,UMAP2,8.045541
5445,Elongated,CP,c7ea1efa-f1d0-4b7c-a340-0423471af24c,UMAP2,8.063667
5446,Elongated,CP,cf900b89-02ff-4a4f-b5bf-d7fa49638ada,UMAP2,8.226174
5447,Elongated,CP,62fac864-4715-4fbc-bea7-e404f13c2d36,UMAP2,8.028475
5448,Elongated,CP,3dc2b42f-46b1-494b-938f-ed97dcfee3f9,UMAP2,8.249668
5449,Elongated,CP,fb309df1-65a6-42d7-91cf-25ab8b78f0fe,UMAP2,8.178548
5450,Elongated,CP,2c2d36c9-80a3-4497-b559-5164eea3c96d,UMAP2,8.160065
5451,Elongated,CP,233f2657-fab5-4328-bc38-fba58f0b7e07,UMAP2,8.288871
5452,Elongated,CP,a0e37496-2f06-4522-95df-b9e96c382b5f,UMAP2,7.9190803
5453,Elongated,CP,96bab517-a1c3-4fdb-b734-e79bbb14837e,UMAP2,7.980349
5454,Elongated,CP,8a998405-33c1-42d7-89bb-c615d5b68f24,UMAP2,8.007436
5455,Elongated,CP,8afe29f8-cd22-4d00-bb83-77945f36fd0f,UMAP2,8.12451
5456,Elongated,CP,bc65031e-297d-4451-a47b-72b688749fd9,UMAP2,8.304364
5457,Elongated,CP,06d18280-a1e5-4bf4-b2a9-2cf783952df1,UMAP2,8.206203
5458,Elongated,CP,9c1ae429-98ea-40ec-ac9c-d44995e8c980,UMAP2,8.216723
5459,Elongated,CP,6498f433-2456-481c-afe6-faa759322e3f,UMAP2,8.381932
5460,Elongated,CP,d270471a-7124-4ff0-8ec3-53fbf49a9d48,UMAP2,8.233209
5461,Elongated,CP,1bce052f-a0b0-4a7c-9bac-c978018c953b,UMAP2,7.3100977
5462,Elongated,CP,69696d9b-0718-4631-89b6-2a8a270001a3,UMAP2,9.769345
5463,Elongated,CP,e1f46da1-bdc1-4588-adc3-7d1cf9715f25,UMAP2,8.34639
5464,Elongated,CP,f0a5236a-ead2-4ec4-aa7f-e36cc222d2d2,UMAP2,8.190838
5465,Elongated,CP,4970c862-1a3d-4ab2-bdf5-34dd4f9339c7,UMAP2,8.479243
5466,Elongated,CP,35527c01-7324-44c3-b8f5-33169bc7b9b7,UMAP2,8.354917
5467,Elongated,CP,912b97e6-e222-4506-9c15-a3ce128d7f3d,UMAP2,7.629427
5468,Elongated,CP,ac269af0-f962-4dfa-a38e-031db2a97f74,UMAP2,8.231758
5469,Elongated,CP,75edac90-fe5a-48e2-8b6c-c758245888e6,UMAP2,6.620882
5470,Elongated,CP,0aafe4c0-caf9-4298-afe1-b08f8c3b5e21,UMAP2,8.565039
5471,Elongated,CP,a892fb76-5d94-4941-adb3-a0baa0366872,UMAP2,8.087552
5472,Elongated,CP,a7ca0c22-97aa-4234-8d4a-4f2b9d5030f3,UMAP2,8.139887
5473,Elongated,CP,212a4fc2-653b-4a58-91c5-a33d05b709a5,UMAP2,8.354154
5474,Elongated,CP,26ebaf36-c66d-4723-a754-cd3aa7403c92,UMAP2,8.361897
5475,Elongated,CP,d4a9674b-c62c-4d08-9704-93d864c8aad4,UMAP2,8.437347
5476,Elongated,CP,74f36fa4-63d2-44aa-848b-026632aa1593,UMAP2,8.407455
5477,Elongated,CP,3ab14c2d-d79c-4ba6-8333-ab2dde0906b9,UMAP2,8.2188225
5478,Elongated,CP,f14b46a1-22e5-4a90-84d6-7c7a2faa6f84,UMAP2,8.435374
5479,Elongated,CP,64ba9817-ea2e-45d9-aa4d-434eb9205d73,UMAP2,9.288381
5480,Elongated,CP,b5e3d87a-bb98-4c70-993a-4a68f92e73b8,UMAP2,8.009592
5481,Elongated,CP,de96de21-b424-4dd4-b132-b4b21d66b6ff,UMAP2,8.309026
5482,Elongated,CP,bbb98245-5169-40ce-9d93-c9d288f4f09e,UMAP2,7.9521637
5483,Elongated,CP,8a9629d0-23b1-4bf9-8509-2bcdac483232,UMAP2,7.881045
5484,OutOfFocus,CP,e855457e-ff8a-488e-bb60-c6823f75df86,UMAP2,7.7495313
5485,OutOfFocus,CP,6d57d80b-2d4f-4696-a6e9-2269593f3a4c,UMAP2,7.7935286
5486,OutOfFocus,CP,7b19d964-4cce-4d05-8c37-f69c2b8f6d2d,UMAP2,6.7583447
5487,OutOfFocus,CP,76dce329-2db6-4584-ad61-0c479843636c,UMAP2,6.735513
5488,OutOfFocus,CP,ac9766dc-0d8c-4b84-9e52-cf2b41a0097a,UMAP2,7.7577257
5489,OutOfFocus,CP,e7ad4a39-37bc-47a6-9832-2e9bfdfba303,UMAP2,7.7724357
5490,OutOfFocus,CP,b461a144-9375-4c02-b033-6949d1f3bcf4,UMAP2,7.3983855
5491,OutOfFocus,CP,ae2a5aa6-0c6b-44ac-8120-27bf68ecf632,UMAP2,7.3123198
5492,OutOfFocus,CP,9c03574d-4355-4426-aac8-aed3b525eb5f,UMAP2,6.8182015
5493,OutOfFocus,CP,0cb4d945-551f-4285-859c-6dd3934d2fbe,UMAP2,6.732709
5494,OutOfFocus,CP,29f8ffa0-71cd-47c2-8adb-e34818081a3c,UMAP2,6.821283
5495,OutOfFocus,CP,a0679941-923a-408e-a800-1c06abea235d,UMAP2,6.721857
5496,OutOfFocus,CP,6b5d8c9a-143b-4a97-91c5-96fb6f278817,UMAP2,7.766795
5497,OutOfFocus,CP,c3c82f57-92c4-4f04-99f6-febb4b6cbccb,UMAP2,6.775119
5498,OutOfFocus,CP,e9a8911e-db1b-42e3-84b4-ced385461af1,UMAP2,6.7927613
5499,OutOfFocus,CP,1751f898-b619-406b-83e8-e92dda38a07e,UMAP2,7.3133497
5500,OutOfFocus,CP,afe42354-ac5a-4a8c-aec6-14e30f3f5bae,UMAP2,6.7339783
5501,OutOfFocus,CP,e9a1eff6-28c5-4370-a347-3dacc78b7436,UMAP2,7.108113
5502,OutOfFocus,CP,c0d89d33-3871-43e2-890d-b8141a91df47,UMAP2,6.7336106
5503,OutOfFocus,CP,5bcc82be-03a9-4746-89ee-5a69a79c1039,UMAP2,7.673362
5504,OutOfFocus,CP,7b961df5-e1f5-4f47-99a2-e62a004e6ec6,UMAP2,7.1314077
5505,OutOfFocus,CP,52133c26-2c53-46ac-a22d-3b3c64c04787,UMAP2,7.7369957
5506,OutOfFocus,CP,f960bd01-b02f-4b1b-9dc5-cdcfb60a9569,UMAP2,7.800724
5507,OutOfFocus,CP,baf27b70-38fd-46ed-8306-e339c9710a7f,UMAP2,6.7414393
5508,OutOfFocus,CP,a381f84e-546a-407f-91cd-0f2785cd19b4,UMAP2,6.82247
5509,OutOfFocus,CP,49518df2-b3de-4e49-b46d-d0917ccb9caf,UMAP2,6.766454
5510,OutOfFocus,CP,b292a250-2975-40da-8f25-50994174dbec,UMAP2,7.7295613
5511,OutOfFocus,CP,3a556f45-1e9e-4d9c-a1ff-03af5adaf4d0,UMAP2,6.750356
5512,OutOfFocus,CP,f915618a-0c0a-4bb1-b902-d082a1d3c2e1,UMAP2,7.732546
5513,OutOfFocus,CP,2c6553d4-59eb-45d4-a6f2-e7f83911a7e7,UMAP2,7.7777166
5514,OutOfFocus,CP,83144d65-6370-4afa-8096-66ad3ba587be,UMAP2,7.748317
5515,OutOfFocus,CP,159f7576-cea8-492e-b988-866297bb2eaf,UMAP2,6.8102016
5516,OutOfFocus,CP,6c974276-111a-4f45-a3b7-b8b5c199e283,UMAP2,7.452282
5517,OutOfFocus,CP,a0661612-0187-4bb6-99b3-a1807164eea5,UMAP2,7.731797
5518,OutOfFocus,CP,1bbbce39-09f2-4e7e-b97c-89252b30c016,UMAP2,7.79561
5519,OutOfFocus,CP,6d561764-4210-42f6-a374-ba0b1aaff4a4,UMAP2,6.7470083
5520,OutOfFocus,CP,2d6309dc-bf36-4fc5-9feb-9d17a77d6264,UMAP2,6.7588944
5521,OutOfFocus,CP,061a2547-f7cf-4fb0-9f09-4358d9085bba,UMAP2,7.6834464
5522,OutOfFocus,CP,0f679619-a8af-4947-bff9-ef56ae526cf0,UMAP2,7.8758383
5523,OutOfFocus,CP,954ea0a9-91f8-4c1e-92a9-4b0aaa0190ec,UMAP2,7.730353
5524,OutOfFocus,CP,fcac06c2-ba4b-49bc-b7ae-0d36974165fc,UMAP2,6.7599974
5525,OutOfFocus,CP,c8134550-55ad-4106-a2e4-dc9e6642f446,UMAP2,7.773599
5526,OutOfFocus,CP,ed758b5a-2ebf-40a9-83fa-4caa513f172c,UMAP2,6.7573385
5527,OutOfFocus,CP,29327170-5ca5-44df-9d2c-652af7337ccc,UMAP2,7.7173204
5528,OutOfFocus,CP,63af9bcf-257f-48d6-b292-85d7f4134082,UMAP2,7.737616
5529,OutOfFocus,CP,17e980cd-0a2a-4581-bd38-afa56e395a6d,UMAP2,7.7034707
5530,OutOfFocus,CP,eeec1a74-8b76-4391-a1fe-21e243b42ecf,UMAP2,7.74527
5531,OutOfFocus,CP,94da2459-2871-49d6-8147-331a2ed797b6,UMAP2,7.739475
5532,OutOfFocus,CP,2206a245-5477-4f09-a226-3ee4164e85ae,UMAP2,7.7556796
5533,OutOfFocus,CP,d1fc9fa6-73d8-4ac9-968a-2bb57b3a82dc,UMAP2,9.346562
5534,OutOfFocus,CP,446f7f7f-0e18-49e4-87fb-98e513348402,UMAP2,9.338908
5535,OutOfFocus,CP,7b77b601-2ec8-4a22-8e2a-7d1bf33fa8c2,UMAP2,7.773415
5536,OutOfFocus,CP,95597f05-af5f-4220-8926-630c152b91a7,UMAP2,7.7918787
5537,OutOfFocus,CP,12414317-3037-47ef-84aa-52ea54335b62,UMAP2,9.419089
5538,OutOfFocus,CP,5bd1bf5f-3502-4e69-ae2a-6a31c62d1ebe,UMAP2,7.729964
5539,OutOfFocus,CP,8134752d-7ae2-40be-82b3-c30671605a53,UMAP2,10.168045
5540,OutOfFocus,CP,90b0e480-9f8d-424f-afc7-75aa92479425,UMAP2,9.250116
5541,OutOfFocus,CP,8d7b6a41-e587-4ca6-b568-845f712a6449,UMAP2,9.173348
5542,OutOfFocus,CP,37da9b2e-fb30-4886-bb3b-80fa8c8312f3,UMAP2,9.393782
5543,OutOfFocus,CP,f388d2d9-61a2-4d57-a933-a6509e9d6039,UMAP2,9.175128
5544,OutOfFocus,CP,248294ad-9d84-4e2a-a878-6641396b57ac,UMAP2,9.397698
5545,OutOfFocus,CP,f4c390ac-48dd-4e44-9a66-f2af683c226d,UMAP2,7.733405
5546,OutOfFocus,CP,4cff3a2b-6f99-4e6a-a641-9765e82432a7,UMAP2,7.7921605
5547,OutOfFocus,CP,add91db8-676b-4e73-b8ec-0ec482bced8e,UMAP2,7.753775
5548,OutOfFocus,CP,af24216e-920f-4be8-84f7-842f8e9c3679,UMAP2,7.9425426
5549,OutOfFocus,CP,6c885061-0450-407a-bd50-4d87130b99a7,UMAP2,7.691397
5550,OutOfFocus,CP,a220efe9-20d1-4292-8c00-a31f7e045e52,UMAP2,9.203715
5551,OutOfFocus,CP,52336342-a8c4-4a6c-a0d8-f3adf4e2323f,UMAP2,9.235352
5552,OutOfFocus,CP,67879307-d9f2-48d3-a602-76ecebbb9adc,UMAP2,7.735902
5553,OutOfFocus,CP,c60b6ef5-8267-4540-a484-0de737198ae4,UMAP2,7.8956766
5554,OutOfFocus,CP,342fce74-e85e-4eef-a736-da64d4dcae8d,UMAP2,7.7310367
5555,OutOfFocus,CP,69b0cccb-608c-4a12-b5ff-0a96f47c40d9,UMAP2,9.3184395
5556,OutOfFocus,CP,b09ff17d-6c3b-465d-b763-4932111c34d3,UMAP2,9.327026
5557,OutOfFocus,CP,2012d051-844f-4d96-bde7-9e889935d89d,UMAP2,9.259445
5558,OutOfFocus,CP,9e29675d-57d6-4a08-b48c-971151b24ef9,UMAP2,9.284833
5559,OutOfFocus,CP,384b4914-a257-4247-ab43-81ccc1d54af7,UMAP2,7.523516
5560,OutOfFocus,CP,f627225b-2e06-4dd6-8140-c8a5a2f5a2c1,UMAP2,9.779887
