,Mitocheck_Phenotypic_Class,Feature_Type,Cell_UUID,UMAP_Embedding,Embedding_Value
5298,MetaphaseAlignment,CP,8bf75ece-dff4-45c5-b89c-b36b60213aa6,UMAP2,3.2154024
5299,MetaphaseAlignment,CP,dd5d6ddf-8359-4ebf-9038-f98241edb953,UMAP2,5.2525945
5300,MetaphaseAlignment,CP,1656af65-974c-4b81-8b15-133a27156ca8,UMAP2,3.120529
5301,MetaphaseAlignment,CP,569a97e7-0cc7-46de-93c0-0fb082d31583,UMAP2,4.535423
5302,MetaphaseAlignment,CP,7da36437-8562-4b28-8aa3-cea6d0ed4465,UMAP2,4.118893
5303,MetaphaseAlignment,CP,60f58cf2-ee6d-4d6d-b7f8-e896349cb4b6,UMAP2,3.9227138
5304,MetaphaseAlignment,CP,769476d2-ac21-4287-8595-e411422d4cf3,UMAP2,5.0442147
5305,MetaphaseAlignment,CP,a66048e9-395b-4bbe-bdce-7a3b58f68817,UMAP2,4.4131174
5306,MetaphaseAlignment,CP,3d299153-9272-400c-931b-8581d6a29ce9,UMAP2,4.214867
5307,MetaphaseAlignment,CP,68e5139a-9050-4757-9c18-a8b389e58977,UMAP2,4.6029725
5308,MetaphaseAlignment,CP,716eca57-79c2-4f2e-ae11-bbc39783d2d0,UMAP2,4.360468
5309,MetaphaseAlignment,CP,1261a5cb-b92b-4b2a-adb2-bc3cbb3329fc,UMAP2,4.588615
5310,MetaphaseAlignment,CP,937fd326-d286-4008-a3e5-f0fea952cf58,UMAP2,3.922172
5311,MetaphaseAlignment,CP,9d831a7c-7023-48c0-93af-29d61756a5a5,UMAP2,4.8776393
5312,MetaphaseAlignment,CP,e14c2abe-5c3e-4d2a-9eae-cb8218b43e62,UMAP2,4.5016403
5313,MetaphaseAlignment,CP,6cd1e666-734d-468b-b00c-bcfc764c094d,UMAP2,3.7176602
5314,MetaphaseAlignment,CP,cddbec85-594c-49c6-a48b-002b60cdb62e,UMAP2,3.8194475
5315,MetaphaseAlignment,CP,d4213b4e-b314-4a73-ae94-286ae48a9f93,UMAP2,2.7779036
5316,MetaphaseAlignment,CP,c8cfeb51-a5d4-4f99-b02e-da99effde15e,UMAP2,3.8522577
5317,MetaphaseAlignment,CP,6344692b-e94d-4225-ada9-a9c668aab65a,UMAP2,4.3928785
5318,MetaphaseAlignment,CP,c9f9abd4-d1ad-4476-bb28-c748c9c7e531,UMAP2,4.644966
5319,MetaphaseAlignment,CP,e557af38-a02e-42d0-8c0c-624c30d04a07,UMAP2,4.6861367
5320,MetaphaseAlignment,CP,873ed096-cdc6-4285-9a42-3a445705cda0,UMAP2,3.447275
5321,MetaphaseAlignment,CP,364fb31c-99dd-4cdd-ab97-25ebcf7e7b1d,UMAP2,5.531242
5322,MetaphaseAlignment,CP,8bbd84fd-5755-4894-9718-f69d3a18b151,UMAP2,4.343153
5323,MetaphaseAlignment,CP,92b06722-3eb1-4483-8cb8-52a3d9cd46b4,UMAP2,3.7859364
5324,MetaphaseAlignment,CP,d6dc3962-fd04-496c-8256-117333253746,UMAP2,3.6401484
5325,MetaphaseAlignment,CP,ff7ba384-502d-42a7-aa20-8da44f713e3f,UMAP2,4.3605766
5326,MetaphaseAlignment,CP,349a44e3-e8a0-48d2-9a8d-5443d572ec8d,UMAP2,3.7833407
5327,MetaphaseAlignment,CP,b78b3a15-bd3a-466e-a816-f908c62ac821,UMAP2,2.7869189
5328,MetaphaseAlignment,CP,a2650441-05f3-4b8b-9b16-4d0e4e0a0e6a,UMAP2,3.6893003
5329,MetaphaseAlignment,CP,3add7be8-8105-43a7-839a-9079fcf9e73f,UMAP2,4.35659
5330,MetaphaseAlignment,CP,3348ee33-698d-4ff6-ac44-c350660ca3df,UMAP2,5.0063868
5331,MetaphaseAlignment,CP,dbc1dcb5-0715-41e0-bf22-47a552b2f63e,UMAP2,4.571325
5332,MetaphaseAlignment,CP,228d1f0b-e1e5-46b6-ba7f-f58f2bfddb85,UMAP2,4.8185735
5333,MetaphaseAlignment,CP,9ccc14f3-e50d-42bf-ab44-c33d1f8f7b80,UMAP2,5.0509305
5334,MetaphaseAlignment,CP,30a9e538-e4aa-4296-b089-9e1163b8c098,UMAP2,3.657682
5335,MetaphaseAlignment,CP,64ef9720-9c0b-4071-8ace-ddca10650e04,UMAP2,4.2572827
5336,MetaphaseAlignment,CP,2e9729aa-fb0e-40a4-85f0-b1bd9d592b68,UMAP2,4.3563085
5337,MetaphaseAlignment,CP,c036bf00-a814-4b68-a64a-351a5b58cc0b,UMAP2,2.7013755
5338,MetaphaseAlignment,CP,8a7cf5ee-486b-47af-885b-4dc037d31558,UMAP2,4.1561947
5339,MetaphaseAlignment,CP,3e8d83c6-a425-454d-84d1-cebfa9e03d22,UMAP2,4.371754
5340,MetaphaseAlignment,CP,b32b0589-bd82-4b92-a7da-d221175b55e6,UMAP2,5.2423973
5341,MetaphaseAlignment,CP,04d70650-bb38-4f65-a0e9-b79dca7e3bfb,UMAP2,4.3484797
5342,MetaphaseAlignment,CP,cdbe1b8c-4389-4b0c-9a02-3480bb0ba823,UMAP2,4.494645
5343,MetaphaseAlignment,CP,6455b5a3-6ac7-4a2b-8dd1-466b746d6c21,UMAP2,3.4657974
5344,MetaphaseAlignment,CP,91401ce8-a518-4a63-91b3-57e0b48d2f2b,UMAP2,3.7142003
5345,MetaphaseAlignment,CP,7b5ec3cf-212c-4556-89f8-03555a5d61e9,UMAP2,4.2381244
5346,MetaphaseAlignment,CP,d84013ec-128f-4bec-9468-ea4785b1ae19,UMAP2,5.089382
5347,MetaphaseAlignment,CP,e4423fce-d423-43a1-ae95-3caeafc49488,UMAP2,4.02755
5348,MetaphaseAlignment,CP,422133d2-6cfa-48a9-a70d-4d261d43953e,UMAP2,4.4249115
5349,MetaphaseAlignment,CP,09a03af4-2ac9-4fda-8978-d27914911efd,UMAP2,5.4829206
5350,MetaphaseAlignment,CP,aa901128-c24e-42f0-9ba4-ea318b70f653,UMAP2,4.397088
5351,MetaphaseAlignment,CP,00156682-9553-466f-9eea-405ca9b143d2,UMAP2,4.345211
5352,MetaphaseAlignment,CP,b312f626-fee9-47e5-a9d9-9fd70047d22b,UMAP2,4.7750735
5353,MetaphaseAlignment,CP,73f97cdb-e321-4a33-a9b8-ed8c73e894c3,UMAP2,4.3635993
5354,MetaphaseAlignment,CP,5fada7e6-69b1-4684-86be-474ccf02fdbb,UMAP2,3.930921
5355,MetaphaseAlignment,CP,a9f42f78-f230-4854-977b-ae8c5cfed2c5,UMAP2,4.162496
5356,MetaphaseAlignment,CP,fe3d863c-93b4-4bfb-97c5-24c4bead4e08,UMAP2,4.410569
5357,MetaphaseAlignment,CP,3e3063d5-d1d8-4539-810b-cfd918199c49,UMAP2,4.295758
5358,MetaphaseAlignment,CP,582cd501-48fd-45ca-85d2-801e7bf25eb4,UMAP2,4.9633956
5359,MetaphaseAlignment,CP,70c89623-bb3d-4381-acdb-0e479ec7d5b5,UMAP2,4.2871094
5360,MetaphaseAlignment,CP,14232ca2-72e6-436f-a2e3-f5be6389cd44,UMAP2,3.9905188
5361,MetaphaseAlignment,CP,c8036208-9b91-4fda-8637-397bd7661599,UMAP2,4.9302125
5362,MetaphaseAlignment,CP,2678dea5-72dc-43f1-b7a1-2c545e7a1f94,UMAP2,3.518637
5363,MetaphaseAlignment,CP,61927979-b2b6-4c1c-b4e7-b49afb817145,UMAP2,4.3012004
5364,MetaphaseAlignment,CP,8ede3e73-49fc-42f9-8bc7-537644d85220,UMAP2,3.979037
5365,MetaphaseAlignment,CP,d8d35da0-d58e-490f-aedb-6eaf3210e388,UMAP2,3.5917428
5366,MetaphaseAlignment,CP,57457c1c-cf81-4719-8793-32c251261d0a,UMAP2,4.544728
5367,MetaphaseAlignment,CP,120942bb-90dd-44eb-a3d3-7de5de710633,UMAP2,3.9820604
5368,MetaphaseAlignment,CP,eeb8d535-0760-4858-b1f6-560f711c7c75,UMAP2,4.599659
5369,MetaphaseAlignment,CP,a19155ea-2b42-47bc-b927-f069d1d6fe0b,UMAP2,3.4397933
5370,MetaphaseAlignment,CP,36c169bf-c446-41e2-9634-22efa9800901,UMAP2,3.1318953
5371,MetaphaseAlignment,CP,9bf8a968-5e79-41a8-8245-33edfb7a41ae,UMAP2,3.2377377
5372,MetaphaseAlignment,CP,14216933-0b43-4022-8dde-a6440469124d,UMAP2,3.4824448
5373,MetaphaseAlignment,CP,7a1d8b21-26b2-4ad6-80cb-cd6016172e2f,UMAP2,3.6920414
5374,MetaphaseAlignment,CP,18e66eef-5aa6-46c3-ae7f-52e7aa12e52c,UMAP2,3.8517437
5375,MetaphaseAlignment,CP,0e8767a7-6a95-4960-b3c8-5845d3ab19e3,UMAP2,3.0790176
5376,MetaphaseAlignment,CP,96326294-9183-4f97-870a-7377ac9fc44b,UMAP2,4.0726233
5377,MetaphaseAlignment,CP,bb4ef5ae-1788-4ab7-8f2d-8c5f2ee6a83f,UMAP2,4.7176914
5378,MetaphaseAlignment,CP,155cc52e-63dd-4c3b-96ab-2e029257d279,UMAP2,4.655878
5379,MetaphaseAlignment,CP,ec04b98f-f2bc-448f-8250-414dee8f23a6,UMAP2,4.1983852
5380,MetaphaseAlignment,CP,869e6f78-5a83-43cd-809c-38701da262ed,UMAP2,4.286793
5381,MetaphaseAlignment,CP,89bff5e8-0a33-4e46-8bfa-02d22b38beef,UMAP2,4.396979
5382,MetaphaseAlignment,CP,da945c20-ce69-40c2-8489-9196b2698276,UMAP2,4.178791
5383,MetaphaseAlignment,CP,4100f3ff-b0ce-47dc-a230-b7e0a2a5fb84,UMAP2,4.175567
5384,MetaphaseAlignment,CP,2042f9dd-00fd-4e99-ab0b-b4f84c8d5255,UMAP2,4.168815
5385,MetaphaseAlignment,CP,6bca6e68-9504-490a-89d4-d989702a498e,UMAP2,2.3754115
5386,MetaphaseAlignment,CP,a099087c-fb22-4634-a48f-cc3230ebb8a5,UMAP2,5.692052
5387,MetaphaseAlignment,CP,37a9a4ab-0f7b-4ddc-9016-6808be5a6838,UMAP2,4.7823567
5388,MetaphaseAlignment,CP,737fef16-650b-4ce0-b631-b1c67551cc4d,UMAP2,4.149314
5389,MetaphaseAlignment,CP,6d746edd-3af8-4149-a190-b05c64c7636a,UMAP2,4.232837
5390,MetaphaseAlignment,CP,d2d91369-b95b-46af-a602-f24311b5cbd5,UMAP2,3.6403384
5391,MetaphaseAlignment,CP,81a184b6-0bc1-4923-9ae0-a5942e787515,UMAP2,3.8742025
5392,MetaphaseAlignment,CP,5c4f61bb-5564-47a1-b643-178ae59ea1a8,UMAP2,4.171221
5393,MetaphaseAlignment,CP,6835be19-f466-48b8-bce7-3852da713f2d,UMAP2,4.3563704
5394,MetaphaseAlignment,CP,e6f0be11-9a2e-4c70-b07d-e3bfa6c641bb,UMAP2,4.5287266
5395,MetaphaseAlignment,CP,88d475b6-3426-431f-a47d-aff9c1fbdfe2,UMAP2,3.5458772
5396,MetaphaseAlignment,CP,0fb04a77-03db-4c1b-a4a6-8e3059a4ac2c,UMAP2,4.0947685
5397,MetaphaseAlignment,CP,dd311d15-b5e7-4cfd-b790-fb60fd7a1f91,UMAP2,3.4353142
5398,MetaphaseAlignment,CP,0eb94136-0fd0-4f67-8b3b-cd33da605ca5,UMAP2,4.0161
5399,MetaphaseAlignment,CP,7122c338-1947-49f9-959f-9bc5ebe05abb,UMAP2,3.4280872
5400,MetaphaseAlignment,CP,660df01e-16ef-40f5-a404-f37a44f6ede8,UMAP2,4.046855
5401,MetaphaseAlignment,CP,a008b4eb-ec1a-44c9-9def-b566fc4f7cd1,UMAP2,5.632946
5402,MetaphaseAlignment,CP,ca8e0a1e-db49-4730-9dfd-9c9b83a3f4f7,UMAP2,3.5417194
5403,MetaphaseAlignment,CP,ab6065a4-6830-43b0-bf3f-65bf31e2ab67,UMAP2,4.50652
5404,MetaphaseAlignment,CP,1035e72e-53a4-4849-9044-edd77950c0d0,UMAP2,3.4960613
5405,MetaphaseAlignment,CP,29b5ffe7-f89d-4e65-b19b-5b2fbdfc0a48,UMAP2,6.769845
5406,MetaphaseAlignment,CP,19091320-7e4d-4d9c-97c3-98cc7f9860f0,UMAP2,6.3008413
5407,MetaphaseAlignment,CP,3a0e321e-869e-49aa-b6ab-e7e7872a0b1a,UMAP2,3.5153549
5408,MetaphaseAlignment,CP,4a20d3c0-5a73-4585-bbe9-d73965879114,UMAP2,5.820159
5409,MetaphaseAlignment,CP,e228f9e8-6a75-40de-b68b-05a8b9fc3b2f,UMAP2,5.871941
5410,MetaphaseAlignment,CP,5e8cdf72-542a-4b4d-9032-7d1d4171a594,UMAP2,3.6201508
5411,MetaphaseAlignment,CP,7bd56b3f-7763-4af3-baeb-619a768c98dc,UMAP2,3.9012058
5412,MetaphaseAlignment,CP,257c24f9-26e5-40ae-9a11-c7c7c2d4cfd5,UMAP2,4.920349
5413,MetaphaseAlignment,CP,fac6419c-f5b9-419d-93a5-842948352517,UMAP2,5.402742
5414,MetaphaseAlignment,CP,3e919b48-8ef8-446a-b6ff-9fd5b25d1d95,UMAP2,5.1575994
5415,MetaphaseAlignment,CP,6c3ecd74-6300-487b-b51a-d0f766792df1,UMAP2,3.6507654
5416,MetaphaseAlignment,CP,dc9d85cd-70aa-4b7f-ab56-55a4900ac960,UMAP2,3.6987424
5417,MetaphaseAlignment,CP,beeed355-3fab-4a6b-a25e-19a8154cc94f,UMAP2,3.4489477
5418,Elongated,CP,109cd0a6-97dd-4c77-9de0-7cc1b084aaf2,UMAP2,8.31326
5419,Elongated,CP,d4b75ce8-18b0-434b-9436-4decbff1aead,UMAP2,8.0332575
5420,Elongated,CP,372c1123-1445-4149-a509-04fcf1358abd,UMAP2,5.1975403
5421,Elongated,CP,5e6a06d4-2920-4926-baa3-e3180d874d06,UMAP2,8.617672
5422,Elongated,CP,465028c5-2309-40ac-ae2f-edaf1add933c,UMAP2,9.261513
5423,Elongated,CP,9f99cd26-b707-4915-81fa-9646d1e19331,UMAP2,8.786982
5424,Elongated,CP,d2187d10-eff4-4be1-9bbd-4771844dce1f,UMAP2,8.204831
5425,Elongated,CP,009a4190-7583-4821-9a17-737f0485d252,UMAP2,8.658359
5426,Elongated,CP,defefcd5-4b2e-4bb9-b42f-5f0a00066307,UMAP2,8.002477
5427,Elongated,CP,5b3ef5d8-0c13-4f0a-95a5-76f40d9222d1,UMAP2,8.056597
5428,Elongated,CP,9f4b9044-8882-451e-958f-57baccb90e64,UMAP2,8.500849
5429,Elongated,CP,10632c54-fb51-40b2-8464-953b771f1738,UMAP2,7.869678
5430,Elongated,CP,9fab8311-2c40-405b-bf94-d7b8f252fe6c,UMAP2,7.7893267
5431,Elongated,CP,2b3356af-0e04-4614-824a-18a79fec4d44,UMAP2,8.87377
5432,Elongated,CP,71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82,UMAP2,8.602175
5433,Elongated,CP,5bb397bf-0fa2-4c48-a536-c046343792b4,UMAP2,8.637995
5434,Elongated,CP,9bbecf9e-9fd0-4a65-90dc-b20d80a4587d,UMAP2,6.4924154
5435,Elongated,CP,f74ce97f-5862-419b-a9a8-44ad53d332a2,UMAP2,9.071668
5436,Elongated,CP,5928936a-57a1-458f-b254-863b5e71d392,UMAP2,7.7672486
5437,Elongated,CP,a271fc91-d68c-4d45-93da-62d1eb0b365e,UMAP2,8.502828
5438,Elongated,CP,14971efd-c038-4c91-8e63-e1a18f6cf414,UMAP2,8.680873
5439,Elongated,CP,60d61d6c-9075-4883-84b8-61025b3e3d16,UMAP2,8.977089
5440,Elongated,CP,4c0bcce7-2b9f-4d56-b67e-81f94e447a3f,UMAP2,8.826704
5441,Elongated,CP,4be909cb-c973-428d-96c6-9475a8e1526f,UMAP2,8.535603
5442,Elongated,CP,12029544-630c-45b7-b0bb-c345f871b242,UMAP2,8.403787
5443,Elongated,CP,aa0c518e-14de-4423-a803-52e87f6b0af6,UMAP2,8.155702
5444,Elongated,CP,c3c430ab-174a-4a46-8be6-69a98a1534bb,UMAP2,8.385701
5445,Elongated,CP,77d70001-41b0-4cf0-a035-a5b8aa3868f2,UMAP2,8.348904
5446,Elongated,CP,419a8849-3219-4ca1-a566-40a9588aec2e,UMAP2,8.066588
5447,Elongated,CP,ba0d6e1f-40b9-4a45-868f-9e7f0fd7be7f,UMAP2,9.264666
5448,Elongated,CP,9e852347-21e5-4abe-8305-aa09c7ded038,UMAP2,9.3129015
5449,Elongated,CP,8ec8ba9a-1038-4d64-b263-429646d23b13,UMAP2,9.201835
5450,Elongated,CP,a30e9bb4-de53-457d-b4ff-7f7503428e6d,UMAP2,9.31489
5451,Elongated,CP,aa96b699-7d16-4aa8-8e34-5c00dfd08b5a,UMAP2,9.259292
5452,Elongated,CP,77d79608-404a-4ffd-9354-6dbb0ec3e88a,UMAP2,8.717128
5453,Elongated,CP,1b7121fa-964f-46e5-bc1c-cd498f7d2447,UMAP2,9.407634
5454,Elongated,CP,196f82f7-6b19-4c16-93b0-3174e9ffe41f,UMAP2,8.398758
5455,Elongated,CP,59542600-7612-43b6-a41f-349b7320fe74,UMAP2,7.9341087
5456,Elongated,CP,8ad5df2d-797b-4761-956b-0435da5bc341,UMAP2,7.9702373
5457,Elongated,CP,fa70904b-be1e-46f4-bb0e-9d25eb73e658,UMAP2,7.9263754
5458,Elongated,CP,b28634d9-0368-44f0-a999-50e9ee6c4ba9,UMAP2,8.589939
5459,Elongated,CP,4e128339-7b92-431a-ab80-5b9b72b2ccb6,UMAP2,8.068524
5460,Elongated,CP,cb000ea6-c79c-44b1-b12b-1c363bb96fea,UMAP2,8.78382
5461,Elongated,CP,f96fb35a-8c99-42d5-bbbd-d29252aba5d4,UMAP2,8.989234
5462,Elongated,CP,b2f53048-19da-4c6f-801f-35c1c41be984,UMAP2,9.045695
5463,Elongated,CP,db6b46ce-c790-49bf-8b54-ac4fd396293d,UMAP2,8.373128
5464,Elongated,CP,47317f91-6b5c-4ba4-bf84-ec18aa8ea82d,UMAP2,8.833684
5465,Elongated,CP,844d436c-4c5c-4c3c-82a4-482330165b9c,UMAP2,8.0851755
5466,Elongated,CP,4ceddb0e-2efb-4ba2-9ec1-ca9d55e0d6d3,UMAP2,7.74312
5467,Elongated,CP,e8af975f-179c-4684-9ebf-797bd88f92ed,UMAP2,9.180188
5468,Elongated,CP,48564693-2334-400c-a18e-ccf8cc46fed8,UMAP2,8.860635
5469,Elongated,CP,523f31d6-e30d-4464-92b7-8bc8c2f8239f,UMAP2,8.7151985
5470,Elongated,CP,812833cf-aed7-422f-a179-189540926a89,UMAP2,8.023898
5471,Elongated,CP,8ec627ef-a3e4-4122-b297-2255b788e134,UMAP2,8.497583
5472,Elongated,CP,d03debd0-917b-42ea-a6ae-bf21172c2c6d,UMAP2,8.8538265
5473,Elongated,CP,dd660519-2a0c-41ca-a57b-454ca48932e0,UMAP2,9.0294075
5474,Elongated,CP,9e27ae89-68be-4cfa-be84-9250eaa5be58,UMAP2,9.33271
5475,Elongated,CP,fb3034a9-ed30-4ca1-ac0d-2d8a70a8b04c,UMAP2,9.14685
5476,Elongated,CP,7d2c4618-ee13-41d6-8f8b-002c2070004d,UMAP2,7.579056
5477,Elongated,CP,4fa718ae-cbd1-45e9-924f-7df62a92b940,UMAP2,8.943772
5478,Elongated,CP,f806030d-522b-438b-a6ae-6e7f34363eb5,UMAP2,8.729608
5479,Elongated,CP,cbf5626f-f315-492d-8a2b-187954cfdd32,UMAP2,8.797095
5480,Elongated,CP,6201c21e-1f72-4c9b-a610-09fedadfc5e8,UMAP2,5.3136168
5481,Elongated,CP,456d35c7-e65f-4c6a-8bd2-39aa8506bfdb,UMAP2,9.128981
5482,Elongated,CP,20c63b7f-2cfa-4054-b3bf-7ee0bdb2d3ef,UMAP2,8.803798
5483,Elongated,CP,3fdd36e5-1924-4e6d-919d-09191bb94eb1,UMAP2,8.57753
5484,Elongated,CP,f5640050-19b0-44a0-9c42-ebc2c8ca800d,UMAP2,8.598159
5485,Elongated,CP,1209b4eb-6003-40a0-a99e-e65572505e62,UMAP2,8.268462
5486,Elongated,CP,3693c71a-b580-40ac-b0ea-02ac7689def0,UMAP2,8.363311
5487,Elongated,CP,9da88cd3-0546-4c85-b75e-f48b42ac8852,UMAP2,8.418021
5488,Elongated,CP,415a3640-ff2b-4642-bc8a-22e0c06b8b02,UMAP2,8.520068
5489,Elongated,CP,aa4cf586-0a0a-4e01-bda4-4a6028a263cc,UMAP2,8.927809
5490,Elongated,CP,0b6a3342-f5cc-4534-9c17-23b3b3e60f0e,UMAP2,8.593372
5491,Elongated,CP,50bb38ca-09f7-4ec6-a3ad-7f7c767a209a,UMAP2,8.686445
5492,Elongated,CP,5d2451dc-853b-409b-bb09-20b0120d7bde,UMAP2,8.9126
5493,Elongated,CP,d4cd4101-7506-40a6-a73c-d1d59c648e1b,UMAP2,8.686042
5494,Elongated,CP,eb93c8a7-f49b-4edf-b41c-6dc259b3a6f0,UMAP2,8.99848
5495,Elongated,CP,501fc739-4238-486b-bc81-750803044b7c,UMAP2,8.340237
5496,Elongated,CP,355cf31e-1dc8-458c-9b76-8cd2e68a9f47,UMAP2,8.781715
5497,Elongated,CP,5d70281a-5c35-4d9f-9d2e-363c53d8e66d,UMAP2,8.74078
5498,Elongated,CP,4cde910a-22a9-452a-b4c4-494ef981564f,UMAP2,8.480845
5499,Elongated,CP,538a0b48-1061-4fc2-a243-ac00bade96e2,UMAP2,9.060279
5500,Elongated,CP,22e03ed5-2319-4fd3-ba3d-f11ad686094b,UMAP2,8.950788
5501,Elongated,CP,f7324d85-fe5a-47fd-9ac0-f872482dbd84,UMAP2,8.890147
5502,Elongated,CP,b007fd62-313f-451b-a98f-bd96cfafc2a3,UMAP2,9.105365
5503,Elongated,CP,8ee22052-529b-461b-8923-f4f4edbe43f2,UMAP2,9.01674
5504,Elongated,CP,46c25598-949e-4fc0-b76a-5a6d4d54e49b,UMAP2,8.177898
5505,Elongated,CP,5bfd0ac2-b03e-4d58-98e6-03b7f01587d1,UMAP2,8.868557
5506,Elongated,CP,51c17b30-1b97-402d-8731-9f2a41b0b276,UMAP2,8.893342
5507,Elongated,CP,26f805dd-0d29-432c-b5f7-30d1ae59cf2d,UMAP2,8.899394
5508,Elongated,CP,7b398a9e-705c-4c5f-8e82-df5e7821ceb0,UMAP2,9.150015
5509,Elongated,CP,34fa342c-55db-4f1d-9f1d-72c24d0abe35,UMAP2,9.043126
5510,Elongated,CP,9b143c9b-52e3-4785-ab37-7157eb8f769a,UMAP2,8.5626
5511,Elongated,CP,41be64b2-8750-4483-9a0e-54b9fa34b633,UMAP2,8.71764
5512,Elongated,CP,eb80eaa8-ab66-43e9-8b39-e903ef9252c6,UMAP2,7.8397727
5513,Elongated,CP,01aa135a-07b5-4b5b-8c96-35fe39731b3c,UMAP2,9.332438
5514,Elongated,CP,948ba8e0-4764-4106-a2ab-29a01ce3fa81,UMAP2,8.808983
5515,Elongated,CP,9dc5fe67-a778-4d34-bff2-f864c08e145f,UMAP2,8.746113
5516,Elongated,CP,e9915efc-3923-4671-a519-531415388499,UMAP2,9.083551
5517,Elongated,CP,9efb4b58-ec62-4723-b4ad-1c171b33f0a4,UMAP2,8.638646
5518,Elongated,CP,0405eb11-1f8e-40ac-aa8b-7bd6f2b10bd8,UMAP2,9.111379
5519,Elongated,CP,cefe5a5f-e9a7-4853-89eb-ae3d0d383408,UMAP2,8.471284
5520,Elongated,CP,414d4908-b393-4a5e-8bc3-1a098d8481bb,UMAP2,9.14703
5521,Elongated,CP,f27dd335-9644-4f42-a286-6f2ece310e6b,UMAP2,8.903905
5522,Elongated,CP,69618a11-a4ca-40a2-953a-1ca8e1623765,UMAP2,9.118411
5523,Elongated,CP,9cb878bf-3c1f-49de-849b-453d088abe76,UMAP2,9.137196
5524,Elongated,CP,9f40a1ab-8ab8-48ff-986a-49f740198e15,UMAP2,8.764422
5525,Elongated,CP,60240943-a90f-4472-9693-e763c2d58318,UMAP2,8.971216
5526,Elongated,CP,99c46d42-ed03-46ed-afc8-cb96de9957fa,UMAP2,8.493648
5527,Elongated,CP,b57924b8-7ac7-4e82-91b4-d1fe2fd1d8e5,UMAP2,8.57712
5528,OutOfFocus,CP,b375c0ed-16f6-4fb0-b20a-2872cc827fee,UMAP2,0.7277284
5529,OutOfFocus,CP,8fc3dd31-9611-4a08-a5fd-12d85ab4f4fa,UMAP2,0.77541745
5530,OutOfFocus,CP,cdd482fe-b39c-4ae4-921e-086346376915,UMAP2,0.61073256
5531,OutOfFocus,CP,2f626a81-a1d3-4af8-b493-603eb7ea42d0,UMAP2,0.2663478
5532,OutOfFocus,CP,a33265a5-750f-484b-8486-4704c3ba7c1d,UMAP2,0.66313744
5533,OutOfFocus,CP,4912a0df-0b44-41fb-bd02-278978d1d342,UMAP2,1.1271561
5534,OutOfFocus,CP,4ccbe40b-e0ce-4068-99eb-1af0691265a4,UMAP2,1.2989627
5535,OutOfFocus,CP,976170dd-b4c7-4772-8ba3-ce2a1ea94495,UMAP2,1.2498417
5536,OutOfFocus,CP,530e1220-8147-4691-9c9a-a16db393d30f,UMAP2,0.40589413
5537,OutOfFocus,CP,b50a9a00-1af5-4623-92a5-b7a0ff4b508a,UMAP2,0.6195383
5538,OutOfFocus,CP,eed3927f-cc4a-4e12-b7bd-808106fc6585,UMAP2,0.3662458
5539,OutOfFocus,CP,38f2d23b-e678-433d-940c-d80cea39ab30,UMAP2,0.73646545
5540,OutOfFocus,CP,2a0e3f96-9199-4625-9756-31c751500d67,UMAP2,0.96814775
5541,OutOfFocus,CP,2569e1e7-e191-4c93-a263-56e5f28f3d47,UMAP2,0.17242454
5542,OutOfFocus,CP,31fd8696-172c-4326-b11e-03b1ad42ed96,UMAP2,0.26969177
5543,OutOfFocus,CP,8badfd0d-a358-4200-8d07-cfb6b34f6b72,UMAP2,1.1603031
5544,OutOfFocus,CP,2879dec1-48bb-4515-9645-78b9251561db,UMAP2,0.65073466
5545,OutOfFocus,CP,dbe69bb3-77bb-415a-b5be-7b85e3baccb5,UMAP2,1.2659774
5546,OutOfFocus,CP,0fc3d53e-3463-4464-a4ab-88718bf26d4a,UMAP2,0.30561355
5547,OutOfFocus,CP,ad481072-9607-4f92-be83-bb9b485949ad,UMAP2,0.4298853
5548,OutOfFocus,CP,37137dad-f6cf-4dde-960a-f1a88e1cf30d,UMAP2,2.7461164
5549,OutOfFocus,CP,ad5131cf-8039-4de6-a8ee-95ec49877f3c,UMAP2,0.91594297
5550,OutOfFocus,CP,e251d41a-555b-4c78-966b-912b764ed791,UMAP2,1.1108707
5551,OutOfFocus,CP,dc386aeb-1cad-4fa4-990c-5fcdbea45b4d,UMAP2,0.53236055
5552,OutOfFocus,CP,57343e44-2041-42ec-a1b3-7c6338a94f4d,UMAP2,0.4895783
5553,OutOfFocus,CP,b5030dc8-e0d4-4166-80d6-0d28b6676438,UMAP2,0.26233834
5554,OutOfFocus,CP,65b6ac9f-b742-4de1-a03a-13f1139a0595,UMAP2,0.4567213
5555,OutOfFocus,CP,67f8a593-b5d6-495f-9041-fc0654b16ca0,UMAP2,0.2832129
5556,OutOfFocus,CP,310858b7-10c0-47a9-a7a0-e8c285187763,UMAP2,1.0242714
5557,OutOfFocus,CP,23708c72-408a-413e-9abd-f7cfed50ab73,UMAP2,1.0973994
5558,OutOfFocus,CP,93b3da4a-31d6-41fc-a187-dda198245529,UMAP2,0.7297217
5559,OutOfFocus,CP,ae93d459-c353-446c-b5dc-1bb938fcda6e,UMAP2,0.29371127
5560,OutOfFocus,CP,bc6ee848-d5f6-4cbc-810a-712afb6d5acb,UMAP2,1.3084873
5561,OutOfFocus,CP,9e1d68ef-007f-4de4-9450-d9cbb43e8f6c,UMAP2,1.2435938
